
admin.logentry:id,action_time,user,content_type,object_id,object_repr,action_flag,change_message
32,2008-11-04 02:11:20,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
31,2008-11-04 02:09:41,1,10,1160,John Sidney McCain III (Republican),2,Changed is_key.
30,2008-11-04 02:09:33,1,10,1161,Barack Hussein Obama Jr. (Democratic),2,Changed is_key.
29,2008-11-04 02:08:36,1,10,1519,Robert W. Schaffer (Republican),2,Changed is_key.
28,2008-11-04 02:08:12,1,10,1520,Mark E. Udall (Democratic),2,Changed is_key.
27,2008-11-04 02:07:33,1,10,1510,Mark Begich (Democratic),2,Changed is_key.
26,2008-11-04 02:06:23,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed last_race and deck.
25,2008-11-04 02:05:52,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
24,2008-11-04 02:05:33,1,9,472,"U.S. Senate, New Mexico (2008)",2,Changed headline and deck.
23,2008-11-04 02:05:13,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed headline and deck.
22,2008-11-04 02:03:18,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed headline and deck.
21,2008-11-04 02:03:00,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed headline and deck.
20,2008-11-04 02:01:38,1,9,454,"U.S. Senate, Alaska (2008)",2,"Changed last_race, headline, deck and body."
19,2008-11-04 02:00:24,1,9,474,"U.S. Senate, Kentucky (2008)",2,"Changed last_race, headline and body."
18,2008-11-04 01:59:42,1,9,470,"U.S. Senate, New Hampshire (2008)",2,"Changed last_race, headline and body."
17,2008-11-04 01:59:01,1,9,472,"U.S. Senate, New Mexico (2008)",2,"Changed last_race, is_key, headline and body."
16,2008-11-04 01:56:59,1,9,456,"U.S. Senate, Colorado (2008)",2,"Changed last_race, is_key, headline and body."
15,2008-11-04 01:54:27,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed headline and body.
14,2008-11-04 01:10:47,1,10,1514,Ted Stevens (Republican),2,Changed is_key.
13,2008-11-04 01:10:25,1,10,1571,Mitch McConnell (Republican),2,Changed is_key.
12,2008-11-04 01:09:39,1,10,1570,William Bruce Lunsford (Democratic),2,Changed is_key.
11,2008-11-04 01:09:03,1,10,1562,John E. Sununu (Republican),2,Changed is_key.
10,2008-11-04 01:08:35,1,10,1561,Jeanne Shaheen (Democratic),2,Changed is_key.
9,2008-11-04 01:07:29,1,10,1565,Stevan E. Pearce (Republican),2,Changed is_key.
8,2008-11-04 01:07:17,1,10,1566,Tom S. Udall (Democratic),2,Changed is_key.
7,2008-11-04 01:06:12,1,10,1553,James M. Inhofe (Republican),2,Changed is_key.
6,2008-11-04 01:05:48,1,10,1554,Andrew Rice (Democratic),2,Changed is_key.
5,2008-11-04 01:05:13,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed is_key.
4,2008-11-04 01:04:57,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed is_key.
3,2008-11-04 01:04:40,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed is_key.
2,2008-11-04 01:04:06,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed is_key.
1,2008-11-04 01:03:22,1,9,950,President of the United States (2008),2,Changed is_key.

auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-04 01:02:48,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sessions.session:session_key,session_data,expire_date
cc976bcbc45d095ce6e6ebec56924681,"gAJ9cQEoVRJfYXV0aF91c2VyX2JhY2tlbmRxAlUpZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5k
cy5Nb2RlbEJhY2tlbmRxA1UNX2F1dGhfdXNlcl9pZHEESwF1Ljg5YTZjYTMyNTdhNmIzNWVlODk2
NTE5NzcxNjJmODFl
",2008-11-18 01:02:48

sites.site:id,domain,name
2703,Ciro Rodriguez,Democrat,,904,False,,,* 19.9% (54.3%) ,,
2704,Henry Bonilla,Republican,,904,False,,,* 48.6% (45.7%) ,,
2705,Alvert Uresti,Democrat,,904,False,,,11.8% ,,
2706,Lukin Gilliland,Democrat,,904,False,,,11.1% ,,
2707,Craig Stephens,Libertarian,,904,False,,,2.7% ,,
2708,Augie Beltran,Democrat,,904,False,,,2.1% ,,
2709,Rick Bolanos,Democrat,,904,False,,,2.1% ,,
2710,Adrian DeLeon,Democrat,,904,False,,,1.8% ,,
2711,Kenny Marchant,Republican,,905,False,,,59.8%,,
2712,Gary Page,Democrat,,905,False,,,37.2%,,
2713,Mark Frohman,Libertarian,,905,False,,,3.0% ,,
2714,Lloyd Doggett,Democrat,,906,False,,,67.3%,,
2715,Grant Rostig,Republican,,906,False,,,26.3%,,
2716,Barbara Cunningham,Libertarian,,906,False,,,4.2%,,
2717,Brian Parrett,Independent,,906,False,,,2.2% ,,
2718,Michael Burgess,Republican,,907,False,,,60.2%,,
2719,Tim Barnwell,Democrat,,907,False,,,37.2%,,
2720,Rich Haas,Libertarian,,907,False,,,2.5% ,,
2721,Solomon Ortiz,Democrat,,908,False,,,56.8%,,
2722,Willie Vaden,Republican,,908,False,,,38.9%,,
2723,Robert Powell,Libertarian,,908,False,,,4.3% ,,
2724,Henry Cuellar,Democrat,,909,False,,,67.6%,,
2725,Frank Enriquez,Democrat,,909,False,,,20.3%,,
2726,Ron Avery,Constitution,,909,False,,,12.1% ,,
2727,Gene Green,Democrat,,910,False,,,73.5%,,
2728,Eric Story,Republican,,910,False,,,24.4%,,
2729,Clifford Lee Messina,Libertarian,,910,False,,,2.0% ,,
2730,Eddie Bernice Johnson,Democrat,,911,False,,,80.2%,,
2731,Wilson Aurbach,Republican,,911,False,,,17.6%,,
2732,Ken Ashby,Libertarian,,911,False,,,2.2% ,,
2733,John Carter,Republican,,912,False,,,58.5%,,
2734,Mary Beth Harrell,Democrat,,912,False,,,38.8%,,
2735,Matt McAdoo,Libertarian,,912,False,,,2.7% ,,
2736,Pete Sessions,Republican,,913,False,,,56.4%,,
2737,Will Pryor,Democrat,,913,False,,,41.3%,,
2738,John Hawley,Libertarian,,913,False,,,2.3% ,,
2739,Rob Bishop,Republican,,914,False,,,63.1%,,
2740,Steven Olsen,Democrat,,914,False,,,32.4%,,
2741,Mark Hudson,Constitution,,914,False,,,3.1%,,
2742,Lynn Badler,Libertarian,,914,False,,,1.4% ,,
2743,Jim Matheson,Democrat,,915,False,,,59.0%,,
2744,LaVar Christensen,Republican,,915,False,,,37.3%,,
2745,David Perry,Constitution,,915,False,,,1.5%,,
2746,Bob Brister,Green,,915,False,,,1.5%,,
2747,Austin Sherwood Lett,Libertarian,,915,False,,,0.7% ,,
2748,Chris Cannon,Republican,,916,False,,,57.7%,,
2749,Christian Burridge,Democrat,,916,False,,,32.2%,,
2750,Jim Noorlander,Constitution,,916,False,,,8.8%,,
2751,Philip Hallman,Libertarian,,916,False,,,1.3% ,,
2752,Peter Welch,Democrat,,917,False,,,53.2% ,,
2753,Martha Rainville,Republican,,917,False,,,44.5% ,,
2754,Dennis Morrisseau,Independent,,917,False,,,0.5% ,,
2755,Jerry Trudell,Independent,,917,False,,,0.3% ,,
2756,Bruce Marshall,Green,,917,False,,,0.3% ,,
2757,Keith Stern,Independent,,917,False,,,0.3% ,,
2758,Jane Newton,Liberty Union,,917,False,,,0.2% ,,
2759,Chris Karr,Independent,,917,False,,,0.2% ,,
2760,Jo Ann Davis,Republican,,918,False,,,63.0%,,
2761,Shawn Michael O'Donnell,Democrat,,918,False,,,35.5%,,
2762,Marvin Pixton III,Independent,,918,False,,,1.4% ,,
2763,Thelma Drake,Republican,,919,False,,,51.3%,,
2764,Phil Kellam,Democrat,,919,False,,,48.5% ,,
2765,Bobby Scott,Democrat,,920,False,,,(100%) ,,
2766,Randy Forbes,Republican,,921,False,,,76.1%,,
2767,Albert Burckard,Ind. Green,,921,False,,,23.4%,,
2768,Virgil Goode,Republican,,922,False,,,59.1%,,
2769,Al Weed,Democrat,,922,False,,,39.9%,,
2770,Joseph Oddo,Ind. Green,,922,False,,,0.9%,,
2771,Bob Goodlatte,Republican,,923,False,,,75.1%,,
2772,Barbara Jean Pryor,Independent,,923,False,,,12.3%,,
2773,Andre Peery,Independent,,923,False,,,12.1% ,,
2774,Eric Cantor,Republican,,924,False,,,63.9%,,
2775,Jim Nachman,Democrat,,924,False,,,34.4%,,
2776,Brad Blanton,Independent,,924,False,,,1.6% ,,
2777,Jim Moran,Democrat,,925,False,,,66.4%,,
2778,Thomas O'Donoghue,Republican,,925,False,,,30.6%,,
2779,Jim Hurysz,Independent,,925,False,,,2.8% ,,
2780,Rick Boucher,Democrat,,926,False,,,67.8%,,
2781,Bill Carrico,Republican,,926,False,,,32.2% ,,
2782,Frank Wolf,Republican,,927,False,,,57.3%,,
2783,Judy Feder,Democrat,,927,False,,,41.0%,,
2784,Bill Wood,Libertarian,,927,False,,,0.9%,,
2785,Neeraj Nigam,Independent,,927,False,,,0.8% ,,
2786,Tom Davis,Republican,,928,False,,,55.5%,,
2787,Andrew Hurst,Democrat,,928,False,,,43.6%,,
2788,Fernando Greco,Ind. Green,,928,False,,,0.9%,,
2789,Jay Inslee,Democrat,,929,False,,,67.7%,,
2790,Larry Ishmael,Republican,,929,False,,,32.3% ,,
2791,Rick Larsen,Democrat,,930,False,,,64.2%,,
2792,Doug Roulstone,Republican,,930,False,,,35.8% ,,
2793,Brian Baird,Democrat,,931,False,,,63.1%,,
2794,Michael Messmore,Republican,,931,False,,,36.9% ,,
2795,Doc Hastings,Republican,,932,False,,,59.9%,,
2796,Richard Wright,Democrat,,932,False,,,40.1% ,,
2797,Cathy McMorris,Republican,,933,False,,,56.4%,,
2798,Peter Goldmark,Democrat,,933,False,,,43.6% ,,
2799,Norm Dicks,Democrat,,934,False,,,70.6%,,
2800,Doug Cloud,Republican,,934,False,,,29.4% ,,
2801,Jim McDermott,Democrat,,935,False,,,79.4%,,
2802,Steve Beren,Republican,,935,False,,,15.7%,,
2803,Linnea Noreen,Independent,,935,False,,,4.9% ,,
2804,Dave Reichert,Republican,,936,False,,,51.5%,,
2805,Darcy Burner,Democrat,,936,False,,,48.5%,,
2806,Adam Smith,Democrat,,937,False,,,65.7%,,
2807,Steve Cofchin,Republican,,937,False,,,34.3% ,,
2808,Alan Mollohan,Democrat,,938,False,,,64.3%,,
2809,Christopher Wakim,Republican,,938,False,,,35.6% ,,
2810,Shelley Capito,Republican,,939,False,,,57.2%,,
2811,Mike Callaghan,Democrat,,939,False,,,42.8% ,,
2812,Nick Rahall,Democrat,,940,False,,,69.4%,,
2813,Kim Wolfe,Republican,,940,False,,,30.6% ,,
2814,Paul Ryan,Republican,,941,False,,,62.8%,,
2815,Jeff Thomas,Democrat,,941,False,,,37.2% ,,
2816,Tammy Baldwin,Democrat,,942,False,,,62.9%,,
2817,David Magnum,Republican,,942,False,,,37.1% ,,
2818,Ron Kind,Democrat,,943,False,,,64.9%,,
2819,Paul Nelson,Republican,,943,False,,,35.1% ,,
2820,Gwen Moore,Democrat,,944,False,,,71.5%,,
2821,Perfecto Rivera,Republican,,944,False,,,28.5% ,,
2822,Jim Sensenbrenner,Republican,,945,False,,,61.8%,,
2823,Bryan Kennedy,Democrat,,945,False,,,35.7%,,
2824,Bob Levis,Green,,945,False,,,1.4%,,
2825,Robert Raymond,Independent,,945,False,,,1.1% ,,
2826,Tom Petri,Republican,,946,False,,,(100%) ,,
2827,Dave Obey,Democrat,,947,False,,,62.2%,,
2828,Nick Reid,Republican,,947,False,,,35.0%,,
2829,Mike Miles,Green,,947,False,,,2.8% ,,
2830,Steve Kagen,Democrat,,948,False,,,51.1%,,
2831,John Gard,Republican,,948,False,,,48.9% ,,
2832,Barbara Cubin,Republican,,949,False,,,48.3%,,
2833,Gary Trauner,Democrat,,949,False,,,47.8%,,
2834,Thomas Rankin,Libertarian,,949,False,,,3.9%,,
2835,John Kerry,Democatic,,951,False,0,,,,
2836,William Jefferson,Democatic,,952,False,1,,,,
2837,Helena Moreno,Democratic,,952,False,0,,,,
2838,Anh Cao,Republican,,952,False,0,,,,
2839,Malik Rahim,Green,,952,False,0,,,,
2840,Gregory Kahn,Libertarian,,952,False,0,,,,
2841,Willie Banks Jr.,Democratic,,953,False,0,,,,
2842,Gerard Bowen,Independant,,953,False,0,,,,
2843,Paul Carmouche,Democratic,,953,False,0,,,,
2844,John Fleming Jr.,Republican,,953,False,0,,,,
2845,Chris D. Gorman,Republican,,953,False,0,,,,

endorsements.organization:id,name,url
1,Republicans for Environmental Protection,
2,Sierra Club,
3,League of Conservation Voters,
4,Defenders of Wildlife Action Fund,
5,Environment America,
6,Clean Water Action,
7,Ocean Champions,

endorsements.endorsement:id,organization,candidate,url
1,1,283,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
2,1,287,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
3,1,328,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
4,1,327,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
5,1,1564,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
6,1,112,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
7,1,1495,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
8,1,979,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
9,1,1114,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
10,1,1126,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
11,1,1112,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
12,1,1104,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
13,1,462,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
14,1,482,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
15,1,781,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
16,1,1093,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
17,1,977,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
18,1,937,http://www.votesmart.org/issue_rating_detail.php?r_id=730&rtype=E
19,2,2396,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
20,2,2398,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
21,2,2400,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
22,2,2402,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
23,2,2454,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
24,2,2324,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
25,2,2390,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
26,2,2392,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
27,2,2421,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
28,2,2423,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
29,2,2425,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
30,2,2777,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
31,2,2405,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
32,2,2413,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
33,2,2417,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
34,2,2419,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
35,2,2470,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
36,2,2472,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
37,2,2341,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
38,2,2249,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
39,2,2258,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
40,2,2260,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
41,2,2450,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
42,2,2368,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
43,2,2371,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
44,2,2376,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
45,2,2388,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
46,2,2342,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
47,2,2348,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
48,2,2358,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
49,2,2365,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
50,2,2780,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
51,2,2789,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
52,2,2791,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
53,2,2494,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
54,2,2683,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
55,2,2730,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
56,2,2765,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
57,2,2818,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
58,2,2820,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
59,2,2827,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
60,2,2812,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
61,2,2793,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
62,2,2801,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
63,2,2806,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
64,2,2816,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
65,2,2496,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
66,2,2509,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
67,2,2525,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
68,2,2431,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
69,2,2433,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
70,2,2445,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
71,2,2492,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
72,2,2586,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
73,2,2599,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
74,2,2619,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
75,2,2623,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
76,2,2532,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
77,2,2535,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
78,2,2537,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
79,2,1842,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
80,2,1843,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
81,2,1845,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
82,2,1848,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
83,2,1777,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
84,2,1836,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
85,2,1839,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
86,2,1840,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
87,2,1895,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
88,2,1897,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
89,2,1916,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
90,2,1920,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
91,2,1854,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
92,2,1856,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
93,2,1874,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
94,2,1886,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
95,2,1779,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
96,2,1783,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
97,2,1786,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
98,2,1733,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
99,2,1741,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
100,2,1756,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
101,2,1774,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
102,2,1802,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
103,2,1814,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
104,2,1825,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
105,2,1831,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
106,2,1792,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
107,2,1794,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
108,2,1798,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
109,2,1800,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
110,2,2186,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
111,2,2161,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
112,2,2174,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
113,2,2175,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
114,2,2187,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
115,2,2189,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
116,2,2191,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
117,2,2154,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
118,2,2246,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
119,2,2247,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
120,2,2583,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
121,2,2157,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
122,2,2211,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
123,2,2240,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
124,2,2184,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
125,2,1993,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
126,2,2047,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
127,2,2100,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
128,2,2003,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
129,2,2001,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
130,2,2033,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
131,2,2180,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
132,2,2181,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
133,2,1988,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
134,2,2182,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
135,2,2178,http://www.votesmart.org/issue_rating_detail.php?r_id=2106&rtype=E
136,2,1703,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
137,2,1607,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
138,2,1618,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
139,2,1685,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
140,2,1667,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
141,2,1691,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
142,2,1621,http://www.votesmart.org/issue_rating_detail.php?r_id=1892&rtype=E
143,3,2358,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
144,3,2342,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
145,3,2298,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
146,3,2351,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
147,3,2348,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
148,3,2290,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
149,3,2157,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
150,3,2154,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
151,3,2258,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
152,3,2820,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
153,3,2583,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
154,3,2566,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
155,3,2791,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
156,3,2586,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
157,3,2532,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
158,3,2376,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
159,3,2542,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
160,3,2203,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
161,3,2537,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
162,3,2047,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
